label	txt
1	通过资产阶级革命推翻腐朽的封建制度确立资本主义制度两个
1	在西欧城市重新兴起和工商业迅速发展的过程中形成了资产阶级市民阶级地主阶级农民阶级
1	居住在墨西哥的印第安人培育出玉米墨西哥因此有玉米故乡之称他们也将自己称为玉米人今天我们能吃到金黄的玉米得益于达•伽马的印度洋之行郑和下西洋哥伦布横渡大西洋之行麦哲伦的环球航行
1	如果你生活在世纪的欧洲想了解东方的物产文化风俗等情况你应翻阅下面那本书汉谟拉比法典马可•波罗行纪荷马史诗俄底浦斯王
1	作为东西方文化交流的使者他在中国元朝生活了年反映他的经历和见闻的著作层级其欧洲人对东方的憧憬和向往这部著作是天方夜谭西游记大唐西域记马可•波罗游记
1	大国崛起解说词中说到公元年前后的地理大发现拉开了不同国家相互对话和相互竞争的历史大幕．地理大发现是通过下列什么活动实现的西方列强的扩张新航路开辟郑和下西洋玄奘西游天竺
1	对下列杰出历史人物及其事迹的评价不正确的是达•芬奇的蒙娜丽莎表达了新兴资产阶级对现实生活的追求和审美情趣但丁创作长诗神曲被誉为由旧时代走向新时代的第一位诗人美国独立后华盛顿当选总统他是美国历史上的第一位总统拿破仑统治时期法国大革命达到高潮
1	下表记录了英国人费朗西斯德雷克的活动推动其活动出现的主要因素是英国新生产方式的开放性打败了西班牙殖民帝国产生了早期启蒙思想资本主义经济成为主流
1	世纪伊始天花麻疹流行性感冒等使美洲的土著居民人口数量锐减；小麦马匹牛等从欧洲来到了美洲；美洲的作物如玉米马铃薯番茄花生等在非洲亚洲和欧洲生根发芽这表明新航路的开辟①给美洲人民带来重大灾难②推动世界市场初具规模③密切了世界各地的联系④证明了地圆说的科学性①②①③②④③④
1	学者萧功秦指出洋务运动的现代化意义我们可以称之为‘防卫现代化的弥散效应’那就是只要洋务派在军事自强运动的现代化的方向上走出第步他们就不得不走出第二步他们为了保住第二步不至于前功尽弃就不由自主地要走出第三步第四步现代化就是这样一个从个点向个面的不断弥散过程材料中的第二步应该是创办军事工业创办民用工业创办新式学堂派遣留学生筹划海防建立海军
1	普罗泰格拉出生于公元前年前后他曾与雅典民主派政治家伯利克里结为至友一生旅居各地收徒传授修辞和论辩知识晚年因不敬神灵被控著作论神被焚本人被逐出雅典在渡海去西西里的途中沉船失事下列关于普罗泰格拉的表述正确的是曾生活于雅典民主制的黄金时代他继承了苏格拉底的人文主义思想否定了神的权威受到了神的报复他强调理性承认感觉是认识的起源
1	李鸿章在对开平煤矿招商章程所作的批示中指出摒除官场陋习悉照买卖常规最为扼要这主要反映了洋务派意识到政治变革的必要性重视经营管理的市场运作摒除官商合办的经营模式注重民间资本的大量引入
1	李鸿章在对开平矿务局招商简章的批示中指出在用人上各厂司事人等应于商股内选充不得引用私人；在财务上煤铁钱银出入即派司事随时登注流水簿每月一结每年总结这一批示表明洋务运动生产经营不计较成本开近代中国机器生产的先河采用近代方式管理企业通过官商合股兴办军事工业
1	英国社会的商业化历史进程中说通过与殖民地的贸易英国商人获得了大量的财富从而促进了西部港口城市的崛起和曼彻斯特等制造业城市的发展以及一些新工业的诞生这表明殖民扩张促使了资本原始积累的完成商业的发展推动了产业资本的崛起三角贸易促进了社会经济迅猛发展工业的开展拉动了殖民地经济发展
1	年世界不同地区人口数量的变化单位百万地区时间年年年中国印度欧洲非洲撒哈拉以南拉丁美洲上表说明了工业革命是不同地区人口数量变化的根源印度人口的持续增长是因大量黑奴的贩人中国与拉美人口数量的变化均缘于殖民扩张不同地区人口变化反映了新航路开辟的影响
1	马克思肯定了黑格尔把市民社会与政治国家相区分同时他又指出家庭和市民社会才是国家的前提材料反映出马克思继承并发展了黑格尔的辩证思想属于激进的资本主义民主主义者对黑格尔唯物主义思想有所继承对国家和市民关系做了系统阐述
1	荷兰的贸易量在至年期间达到顶峰而且在那些年月里荷兰商船队的规模仍为英国的两倍可能等于法国的九倍但当时荷兰在全部贸易中所占的份额正在下降因此所出现的是一个相对而非绝对的衰落荷兰相对衰落的主要原因是英法政治制度较为先进英法海军力量强大荷兰商业经营方式落后荷兰殖民地较狭小
1	从总体上审视洋务运动在中国搞现代化运动还是具有便利条件的如中国人不排斥引进先进的技术和设备与欧洲现代化开始时相比中国男人的文化水平一般要高出很多但是士大夫阶层参与度不够致使洋务运动的中坚力量人才长期匮乏由此可知材料认为阻碍洋务运动发展的根源在于缺乏政府的扶植与支持士大夫阶层的参与度低中国人排斥西方技术传统文化与观念的束缚
1	我国进化论的进化一词来自日译在中文中包含了进步的含义而达尔文自己对进步却抱有疑虑他认为如果有适宜的环境即使进化过程不会完全逆转但应该是可以倒追的而及近代大多数中国公众对进化的理解恰恰相反中国公众的理解基本符合达尔文的进化论比达尔文的进化论更科学进一步完善了达尔文理论与国家贫弱现状直接相关
1	马克思在德意志意识形态一文的注释里说历史上的晚期时代对早期时代的认识当然与后者对自己的认识不同例如希腊人是作为古希腊人认识自己的而不像我们对他们的认识那样如果指责古希腊人对自己没有像我们对他们的这种认识就等于指责他们为什么是古希腊人下列与此观点相符合的评述是对历史的认识都是从现实出发的人们对历史的认识没有规律可寻后人对历史的认识一定高过前人历史认识应还原到历史时空中去
1	白海军相信中国中指出如果从地理与历史的角度来看年应该可以看作是近现代全方位交流意义的全球化的开始这里全球化的开始的真正含义是世界从封闭走向开放国际贸易中心转移到大西洋沿岸世界从分散走向整体人的注意力转移到现实生活中来
1	当年美国总统罗斯福推行国家干预的政策一些人就讥笑他抄袭了一本书另一些人称他以社会主义拯救了资本主义这一本书可能是社会契约论共产党宣言国富论四月提纲
1	美国学者罗兹曼在其著作中国的现代化中说他们的指导观念大体上是从儒家政治观念的武库中拣来的在内容上是复古的他们的模式来自中国的历史他们认为问题的症结在于人民的物质有缺陷之处据此材料中他们的实践是颁布天朝田亩制度创办江南制造总局进行政治制度变革创建继昌隆缫丝厂
1	普罗泰格拉等人在政治法律问题上持约定论的观点反对自然论他们认为当时的政治和法律制度是人为的是人们彼此约定的并没有什么自然的根据约定论体现了对人的重视对贵族的重视对自然的敬畏对法律的敬畏
1	古希腊一则寓言有一个栖息于山林的隐士同一头熊成为极要好的朋友有一天隐士在林间睡着了他的朋友熊坐在一旁守护着他挥舞着巨大的熊掌为他驱赶蚊蝇有一只苍蝇不停地在隐士头上叮落任凭熊怎样驱赶也不离去熊被激怒了当这只苍蝇再次落在隐士的头上时熊举起了石头狠狠地向苍蝇砸了下去这则故事的寓意是过分强调人的主观感受导致了极端个人主义世间上根本没有客观的评判标准和永恒的真理提倡怀疑精神强调人的价值和人的决定作用道德必须以知识为基础无知是导致罪恶之因
1	下列关于世纪末到世纪头年先进中国人寻求救国救民道路的分析不正确的是相继经历了由走英日道路到走美法道路再到以俄为师的过程先后实践或主张了君主立宪制民主共和制和社会主义思想等政治方案先进的中国人已经探索出以农村包围城市夺取全国革命胜利的正确道路反映出先进的中国人在寻求救国救民道路时与时俱进敢为人先的探索精神
1	年德国统一采取的方式是联邦德国以战争方式消灭民主德国民主德国并入联邦德国民主德国以战争方式消灭联邦德国联邦德国并入民主德国
1	马克思指出资产阶级不仅锻造了置自身于死地的武器它还产生了将要运用这一武器的人现代的工人即无产者这里的武器是指暴力革命代议制民主先进的生产力科学社会主义
1	世纪年代法德通过不同形式确立了资产阶级代议制政体下列关于两国政体的说法错误的是两国权力中心不同国家元首都由选举产生议会行使立法权力都体现一定的民主精神
1	第一次较为完整的系统地阐述马克思主义基本原理的文献是人权宣言共产党宣言劳动者马克思主义
1	马克思主义诞生的阶级和实践基础是资本主义经济危机的周期性爆发空想社会主义者勾画了理想社会世纪三四十年代欧洲的工人运动资本主义制度弊端的日益暴露
1	面对当时腐败的政治和不存在任何明确的生活准则的状况苏格拉底深感担忧他永无休止的和朋友谈话发展起一套辩证科学他坚持认为一问一答的考查方式可以发现有关绝对真理绝对善念或绝对美的观念而这些观念与成为个人放纵不羁公共道德败坏之借口的智者派的相对主义大不相同将为个人行为提供永久性的指导苏格拉底深为忧虑的原因是希腊的政治腐败阻碍哲学的进步人是万物的尺度的观念导致价值标准混乱人们不重视辩证法导致道德标准失控希腊人不理解人生追求是真善美
1	有关希腊智者学派的思想倾向表述错误的关心与人类自身密切相关的问题反对迷信强调自由主要观点是人是万物的尺度社会道德的评判标准是非个性化的
1	古希腊悲剧被缚的普罗米修斯讲述的是普罗米修斯为人类盗取火种而遭到主神宙斯的惩罚的故事剧中借普罗米修斯之口说说句老实话我憎恨所有的神该剧深受雅典人的喜爱这反映当时雅典人反对神灵崇拜强调人的价值注重物质生活宗教意识淡薄
1	万物的存在与否事物的形态性质全在于人的感觉一阵风吹过有人觉得冷有人觉得凉爽难受与惬意全在于人的感觉这段材料阐述的哲学观点是人是万物的尺度知识即美德认识你自己人人生而平等
1	直到年以前大西洋一直是一道栅栏一个终点但在年左右它一变而成为一座桥梁一个启程之地这一变化①源于新航路的开辟②推动世界市场雏形的形成③以汽船的发明为前提④对于美洲和非洲原居民意味着灾难①②③①③④①②③④①②④
1	西班牙巴塞罗那哥伦布广场中央矗立着意大利航海家哥伦布的雕像哥伦布赢得世人尊重和纪念的一个重要原因是他开辟了通往美洲的新航路他开辟了通往印度的新航路他开辟了通往非洲的新航路他实现了环球航行
1	世纪西方殖民活动中被称为海上马车夫的是葡萄牙西班牙荷兰英国
1	新航路的开辟使世界市场的雏形开始出现这一时期世界市场的中心是西欧北美非洲亚洲
1	年郑和在第七次下西洋的途中印度古里病逝六十多年后一支来自欧洲的船队到达这里开辟了一条欧洲从海上直通印度的新航路这支船队的指挥者是迪亚士达·伽马哥伦布麦哲伦
1	下列是对有关瓦特蒸汽机问世意义的表述正确的是①解决了工业发展中的动力问题②为交通运输业发展铺平了道路③使人类进入蒸汽时代④揭开了工业革命的序幕①②④①②③①③④②③④
1	马克思主义是马克思恩格斯在批判地继承和吸收人类关于自然科学思维科学社会科学优秀成果的基础上于世纪年代创立的并在实践中不断地丰富发展和完善的无产阶级思想的科学体系其产生的最基本的历史条件是随着工业革命的推进资本主义制度下的各种弊端日益显露无产阶级不断进行斗争马克思恩格斯不断的理论研究和革命实践空想社会主义理论的完善
1	年月清廷正式谕令设立商部在职能上商部是联络官商之情的国家机构担负着制定经济政策领导发展国家工商实业的重任随即制定了一系列商法商律以规范商品市场保护商人的合法利益等这一举措目的是为了保护经济秩序的稳定表明资本主义已成为近代中国社会主要的经济形式说明传统的重农抑商观念已开始改变表明传统的封建政府职能在发生转变
1	中国社科院张海鹏教授认为中国近代史的发展呈现出由沉沦到上升的发展过程中国社会走出了一条字形道路在近代中国历史的前期其基本特征是沉沦；近代中国历史的后期其基本特征是上升在沉沦与上升中间有一个过渡期这里所指的过渡期是世纪六七十年代世纪八九十年代世纪初的年抗日战争时期
1	李鸿章创办的民用企业其本意是求富但事与愿违原为补天却把天捅了一个大窟窿材料中的天被捅破是指洋务运动以失败告终甲午战争中中国战败面临内忧外患的局面加速了清王朝的灭亡
1	年英国阿美士德使团成员斯当在日记中描述了他所见到的中国到处显得平静安宁我们看到的是满意的神情和幽默的兴致人口如此庞大的国家乞丐如此之少真令人惊异这表明该使团此行的主要目的是加强英国与中国的友好往来证实启蒙思想家笔下的美好中国帮助英国政府获取经济利益了解中国各地的风土人情及物产
1	一个历史小组在讨论对于李鸿章的评价时发生了分歧甲没有李鸿章就没有中国的近代化乙李鸿章不但双手沾满了人民的鲜血而旦是一个大卖国贼丙李鸿章领导的洋务运动改变了传统的夷夏观开明的士大夫和官僚们认识到中国再不是天朝之国而是世界各国的一员并且是远不如西方各国富强的一员丁李鸿章领导的洋务运动促进西方科学技术和其他社会事物的逐步传入在通商口岸沿海地区社会风气也开始发生了一些变化以上几位同学的评价可能运用的历史史观的顺序是近代化史观社会史观革命史观全球史观近代化史观革命史观全球史观社会史观全球史观革命史观近代化史观社会史观社会史观革命史观全球史观近代化史观
1	达·伽马远航赴印度期间携带了一批衬衫返航时带回了大量香料达·伽马此行的社会背景是西欧商品经济发展欧洲物价上涨欧洲商业革命资本主义世界市场开始出现
1	哥伦布在遗言中说承万能主宰的佑助我在年发现印度大陆以及大批岛屿我发现了很多其他住着食人者的岛屿并在我所发现的土地上建立殖民地结合这段材料和所学知识下列结论具有真实性的是哥伦布曾经到达印度并在印度建立了殖民地哥伦布在死时才知道他发现了印度哥伦布到达印度时印度附近岛屿上住着食人者哥伦布根本没有到达印度
1	欧洲殖民者进行殖民扩张所带来的影响不包括使世界市场进一步扩大促进了各国资本主义的发展给殖民地人民带来深重灾难加强世界各地区间的联系缩小了东西方历史进程的距离
1	根据它用某国文字发行的份数不仅可以相当准确地判断该国工人运动的状况而且可以相当准确地判断该国大工业发展的程度这句话中的它指的是四月提纲共产党宣言大抗议书人权宣言
1	世纪年代广东的蔗糖原来注销内地现在商人将土糖运往香港再把土糖从香港作为洋货进口；广东西江所产烟草原销广东北部现在商人先运香港再运回广东这一现象反映的实质是洋货质地好更受欢迎为洋务企业筹措资金国货较洋货税负更重民族资本主义企业产生
1	洋务运动欲自强而不强的结局从根本上说是因为没有坚决抵抗西方列强的经济侵略没有从根本上触动封建生产关系利用封建生产方式经营近代企业封建顽固派极力破坏和阻挠
1	美国总统托马斯·杰斐逊曾说每个人都有两个祖国他自己的国家和法国他的根据是法国曾帮助美国打败英国殖民者美国革命是在法国大革命影响下爆发的法国启蒙思想对世界影响深远美法两国有着共同的利益
1	甲乙丙丁四位同学打算各写一篇关于古希腊罗马的论文他们采用了不同的研究方法其中步骤比较合理论证比较严谨的是甲乙丙丁
1	下面是某同学学习近代历史某一专题后的总结该历史专题的主题是抗争探索屈辱复兴
1	阅读材料回答问题材料大约两千五百年前普罗泰格拉喊出了一句影响西方至今的口号他解释说一阵风吹来对于感觉冷的人是冷的对于感觉不冷的人是不冷的这个哲学命题的意思是个人的感觉是判断一切事物的标准在西方是率先把人放在万物中心位置的思想家这一光辉思想增强了人对自身力量的信心冲击了万物皆由神决定的传统迷信思想但是它不讲感觉来源于客观事物否认感觉的客观标准凭每个人的感觉作为判断事物的标准这是十足的主观唯心的感觉主义真理观马执斌关于中西人文精神的主客对话根据材料并结合所学知识评析作者的观点
1	尽管达尔文主义受到宗教界和其他集团的敌视它还是对西方社会有着深远的影响它对最适者生存和生存斗争的强调极妙地与时代倾向相吻合这里的时代倾向最可能是指俾斯麦铁血统一德国洋务派提出中体西用美国独立战争和内战第二次工业革命
1	表明人类第一次意识到自己是自身所属社会的审判者人有资格有力量也有权利重新规范自己的生活这是原始宗教和自然统治之下人类自我意识的第一次觉醒是西方人文精神的开始这观点应是起源于意大利古希腊德意志法国
1	下列哪一主张是人类自我意识的第一次觉醒人是万物的尺度顺应自然的生活就是至善只有品德才是区分人类的标准人是一件多么了不起的杰作宇宙的精华万物的灵长
1	达林·麦马虹著有幸福史曾总结过西方从古希腊至今两千多年来的幸福观在荷马时期幸福就是幸运；在公元前五世纪的古希腊幸福等同于；在启蒙时期幸福就是及时行乐文中的空白处应填上金钱与权力法律与宗教信仰智慧和德行民主与科学
1	陈旭麓在中国近代社会的新陈代谢一书中提出洋务运动就其主观动机而言他们未必有真心打破旧轨但他们的主张却历史性的包含着逸出旧轨的趋向包含着逸出旧轨的趋向主要在于洋务运动发动商战抵制了西方资本主义的经济侵略创办新式学堂改变了封建政府的文化教育体制开办近代企业诱导了民族资本主义工业的产生改革政治体制开启了君主立宪的民主宪政之门
1	普罗泰戈拉提出城邦起源于人的‘自保的要求’正义美德应该属于所有的人法律和道德只有对人有好处时才能存在才是真理其理论的价值主要体现在客观评价古希腊城邦制存在的根本原因肯定人在城邦体制中的重要地位科学阐释制定城邦法律的基本原则强调美德即知识突出人道德修养的重要性
1	皇朝经济文编说中国之织布局李鸿章所办的上海机器织布局仅在上海一隅设机四百张．每年约出布二十四万匹其定章载明有人仿办只准附股入局不准另行开张这说明洋务企业采取了最先进的纺织技术实行了现代企业管理侧度大都兴建于上海一个地方具有独占垄断经营的特点
1	智者学派代表人物普罗塔哥拉提出对每一样东西都可以有两种完全相反的说法这一思想的积极意义是为虚无主义开辟了道路人文主义的起源有利于摆脱神学观念的束缚为专制制度提供了理论支持
1	清同治皇帝在位时期也被史学家称为同治中兴这一称呼的主要依据是当时中国效法西方进行革新进行新式政治改革进入战后恢复阶段有效遏制列强瓜分
1	年一位旅居西班牙的法国人说我在这里听到一个谚语本地除白银外所有东西都价格高昂这一谚语反映了当时的西班牙世界航运中心地位确立出现了商业革命矿产资源十分丰富出现了价格革命
1	法国数学家笛卡尔因其思想不见容于当道被迫流亡他国年他称旅居的城市是货物无奇不有之地他问道要找到世人所可能希冀的各种货物和珍奇物品这世上还有哪个地方比这个城市更让人如愿由此可知当时笛卡尔流亡于意大利西班牙荷兰英国
1	有学者认为美国建国后建立的制度既可以看见英国的影子又可以看到美国自己的创造其中英国的影子和美国的创造分别是议会政治三权分立责任内阁联邦制度议会政治参众两院责任内阁三权分立
1	普罗泰格拉说人是万物的尺度是存在的事物存在的尺度也是不存在的事物不存在的尺度下列评论不正确的是强调人作为认识客观事物的主体的意义否定了神的意志是衡量一切的尺度是对人性本身的研究使哲学真正成为一门研究人的学问过于强调个人的主观感受容易导致主观随意性
1	刘军宁在读＜法国革命论＞与＜旧制度与大革命＞中写到最好的革命是最不彻底的革命对社会的健康肌体触动最少的革命暴力程度最轻的革命伤害人命最少的革命带来个人自由与有限政府的革命最坏的革命是最彻底的革命把整个社会与道德秩序彻底摧毁的革命最暴力的革命夺命最多的革命带来专政与集权的革命下列符合作者最好的革命和最坏的革命的是英国光荣革命法国大革命北美独立战争德意志的统一英国光荣革命北美独立战争法国大革命德意志的统一
1	万物的存在与否事物的形态性质全在于人的感觉一阵风吹过有人觉得冷有人觉得凉爽难受与惬意全在于人的感觉这段材料阐述的观点是人是万物的尺度知识即美德认识你自己可贵的理性认识
1	英国著名学者罗素评价西方人文精神的发展历程是从古代的朦胧稚嫩发展到明确成熟其中朦胧稚嫩时期的标志性理论是要有勇气运用你自己的理智人是宇宙的精华万物的灵长信仰上帝即可得救人是万物的尺度
1	公元前世纪的雅典出现三个享有世界声誉的三大悲剧家他们都善于从传统的神话中寻取戏剧的题材从观众所熟悉的故事中体现存在于现实生活里面的思想感情上的激烈矛盾以及由于这些矛盾而导致的不幸的遭遇根据材料可推测这三大悲剧家的作品成功之处在于顺应了民主政治的发展需要充分调动了人们的宗教情绪反映了现实生活中人的情感故事情节跌宕起伏引人入胜
1	近代化也叫现代化是世界历史发展的重要阶段在中国近代化也就是工业化和与工业化相伴随着的政治经济文化等方面的变化就是实现社会的转型近代以来在众多仁人志士不懈探索和努力之下中国近代化逐渐得以起步发展请仿照示例依据所学知识选择中国近代历史中对推动中国近代化进程作出贡献的一个重要人物写出与该人物相关的近代化过程中重大事件及时间并简单说明选择这一人物的理由
1	邓小平的下列军事活动按先后顺序排序正确的是①指挥了淮海战役②创建抗日根据地③创建左右江革命根据地④和平解放西藏①②③④②③④①③②①④②③①④
1	被称为世纪海上马车夫的国家是西班牙葡萄牙荷兰英国
1	上海轮船招商局是洋务派创办的规模最大的民用企业它开张之初只有轮船艘后来发展到多艘经营了国内运输发展了海外业务打破了外国轮船公司在中国的垄断地位还一度兼并了美商的旗吕轮船公司由此可直接推断出洋务运动启动了中国近代化的进程使中国走上富强的道路刺激了中国民族资本主义的产生和发展在一定程度上抑制了外国经济势力在中国的扩张
1	世纪年代的洋务运动迈出了中国近代化的第一步下列不属于洋务运动内容的是创办近代军事工业创办新式学堂选派留学生筹划海防创建海军创办资本主义工业
1	阅读材料完成下列要求材料年间中国各种报刊杂志中对民主的各种含义和使用数量如下人民统治与君主制相反的制度君主年年年年年年年年根据材料任意提取两个阶段近代社会民主观念发展状况的历史信息并结合所学知识加以说明要求语言简练说明理由充分符合史实
1	比较是学习历史的重要方法在中国近代史上曾经出现过两次国共合作对比两次国共合作的史实我们可以得出的重要结论是中国共产党是中国革命的唯一领导力量国民党两次放弃国共合作迅速走向腐化第一次国共合作推翻了北洋军阀统治的基础在合作中坚持自己的方向是合作成功的关键
1	清末国史馆对军机大臣出任军机处内阁部院疆吏者皆立年表而对出任总理衙门之人则独无年表国史馆的这种做法从本质上反映出国史馆官员观念守旧对出任总理衙门之人则独无年表近代中国变革阻力重重清政府拒绝外来文明总理衙门政治地位低下
1	到了世纪头十年一般来说中国所有的政治阵营都会同意中央政府必须为了国家的富强而发展军事和经济上的力量尽管人们在政府应由谁来控制的问题上意见并不一致但没有人会对上述国家建设的目标提出诘难这反映了当时的中国加强中央集权是当时多数人的共识各种政治势力逐渐趋于整合统一清政府被社会寄予富国强兵的使命民族振兴是社会各层的共同呼声
1	五四运动是一场声势浩大且有成效的反帝反封建运动能反映出这一性质的口号是提倡民主反对专制驱除鞑虏恢复中华外争国权内惩国贼停止内战一致抗日
1	从世纪以来讲科学理性讲自由讲人权讲法治讲个人的尊严这些价值通过五四成为当代中国知识分子文化结构中间就是文化传统所不可或缺的一些基本价值美国哈佛大学哈佛燕京学院院长杜维明的这句话表明五四运动成为新民主主义革命的开端五四运动彰显了中国人民强烈的爱国主义精神五四运动弘扬了民主科学精神五四运动促成了马克思主义的广泛传播
1	年月超载的中联轮船公司客轮太平轮因未开夜航灯而被货船建元轮撞沉导致船上近千名绅士名流罹难同时损失大量货物重要国民党档案等该事件被称为中国的泰坦尼克号这一悲剧的时代背景是国民经济建设运动的推进民族资本主义经济恶性竞争中国近代重工业基础的脆弱解放战争的走势已渐趋明朗
1	曾国藩认为自古平江南之策必踞上游之势建瓴而下乃能成功为此他在镇压太平天国时首先决定全力夺取苏州上海杭州安庆
1	这次战事役结束后南线国民党军主力全部被歼南京上海及武汉已面临严重威胁纽约先驱论坛报感叹中国打完了最大规模的一场战争南京国民政府遭到的悲剧显示出一个时代的结束材料反映的是淞沪会战平津战役淮海战役渡江战役
1	最近中共一大会址纪念馆为增补共产国际代表尼科尔斯基的照片费尽周折假设寻找时发现了下列原始材料能佐证他出席中共一大的是年月开往上海的船票年签发的苏联护照年月初和马林在上海的合影年向共产国际汇报五卅运动情况的俄文原稿
1	下列属于鸦片战争后所签南京条约内容的有英人华民交涉词讼其英人如何科罪由英国议定章程法律发给管事官照办英国商民居住通商之广州等五处应纳进口出口货税饷费均宜秉公议定则例中华地方官必须与英国管事官各就地方民情议定于何地方用何房屋或基地系准英人租赁大清国国家允定各使馆境界独由使馆管理中国民人概不准在界内居住
1	年月日国民政府断然废除银两以两兑换一元的比值用银元来取而代之结果因世界市场白银急剧上扬而导致白银迅速外流严重冲击了国民经济年月日政府发行统一的新纸币法币国民政府的金融改革是为了稳定国民经济秩序封锁苏区红色政权储备充足抗战经费顺应英美等国要求
1	宋子文于年建立中国纺织建设公司资产主要来自于接受敌伪产业后来靠着低息贷款官价外汇低价收购原料和免于政府收购等政策垄断了棉纺织业的进出口贸易中国纺织建设公司的发展主要得益于国民政府执行自由宽松的金融贸易政策日资企业退出给民营工业腾出经营空间官僚资本对社会公共资源的控制和垄断民族工业萎缩在国内市场的竞争力减弱
1	辛亥革命时期以孙中山为代表的革命党宣布接受列强签订的不平等条约但到了年孙中山为首的国民党则宣布取消一切不平等条约这一变化的主要原因是辛亥革命的最终失败北伐战争的顺利进行革命统一战线的建立列强侵略中国的加深
1	下列五四运动时期的四副对联中反映五四运动取得了一定胜利的是共争青岛归还同看国贼罢黜；欢呼学生复课庆贺商店开门民众雪耻心坚全市罢工本店金钱主义独自开张学生一日不释本店一日不开学生含冤定卜三年不雨；同胞受辱可兆六月飞雪
1	四十年前会上逢南湖泛舟语从容济南名士知多少君与恩铭不老松这是董必武同志于年写的怀念战友的一首诗诗中四十年前会上逢指的是哪一次会议中共一大中共二大遵义会议八七会议
1	鸦片战争前林则徐在给道光帝的奏折中得出结论彼万不敢以侵凌他国之术窥伺中华理由很简单英国路途遥远补给困难怎有实力冒犯天朝何况中英贸易近两百年茶叶生丝等贸易利益重大断不可能为了一些鸦片走私商人而大动干戈这从本质上说明林则徐没有认识到英国的根本需求主张向西方学习闭目塞听愚昧无知认识到英国侵略中国是偶然的
1	当代学者提出了五四运动是第一次历史巨变的补课又是第二次历史巨变的起点的观点这是对五四运动历史地位的一个新提法但究其实质下列观点正确的是第一次历史巨变是鸦片战争以后社会性质改变五四运动的爆发标志着新民主主义革命的开端第二次历史巨变是辛亥革命推翻清王朝的统治五四运动是思想层面由古代向近代转变的起点
1	年底著名的建筑学大师梁思成先生曾写信给中共中央提出要尽可能地保护中华民族珍贵的历史文化遗产如故宫颐和园雍和宫等据所学知识判断这与当时正在进行的哪一战役有直接关系辽沈战役平津战役淮海战役渡江战役
1	钱理群天地玄黄记载某民国杂志刊登了一则小品法币满地深可没胫行人往来践踏绝无俯身拾之者谓之‘路不拾遗’谁曰不宜小品所反映的路不拾遗情景导致社会秩序空前稳定人们生活水平提高民族工业陷入绝境民族资本迅速发展
1	经济学家马寅初年在中国经济改造一书中认为面对西方国家的倾销政策中国保护幼稚工业除保护税外用统制的办法发展国内工业与之相抗亦为今日国际经济竞争之武器但到年马寅初就对传统制经济提出批评吾人以千数百万同胞之死伤数百万财产之损失希冀获得胜利以求民族之快快复兴决不愿以如是巨大之牺牲来交换几个大财神将吾人经济命脉操在手中马寅初对统制经济态度变化的主要原因是抗日战争进入相持阶段民族工业较快发展官僚资本迅速膨胀国家干预经济政策盛行
1	抗战时期以四川为中心的大后方经济迅速发展至年其工厂占了国统区工厂总数的如下表所示这种历史现象年份总计工厂数量是国民经济建设运动成果体现为抗日战争的胜利奠定了物质基础使得中国的工业区域布局渐趋平衡为中国的工业化奠定了初步的基础
1	对下列抗战内迁行业数量统计表的解读正确的是轻重工业比例的失调战时需求的刺激民营工业的较快发展官僚资本的膨胀
1	据统计直到年月中国西部的个省市仍拥有金融机构家占全国总数的若以全国金融机构平均数计西部个省市的平均数为家东部个省市平均拥有家西部略高于东部形成这一局面的原因是东西部经济水平具有均衡性东部金融水平稍微低于西部持久抗战影响国家金融分布金融的布局受解放战争冲击
1	古城新情调一文写道解放就是光明的到来解放亦是生活的向上王府百货店挂起了庆祝和平解放的大标语文中情景发生于淮海战役胜利后辽沈战役胜利后渡江战役胜利后平津战役胜利后
1	英国人魏尔特把南京条约称作外国对华贸易的大宪章其认识应该主要源于①协定关税②在通商口岸设工厂③赔款万银元④开放广州等五口①②①④②④③④
1	年月日广州工人代表大会召开孙中山亲到大会演讲他指出工人要废除中外不平等的条约便可以做全国人的指导作国民的先锋对这一情景的正确解读是新三民主义为其奠定思想基础它是北伐战争胜利进军的产物工人阶级自此登上了历史舞台这说明孙中山已接纳中共纲领
1	年月日人民日报关于中国人民政治协商会议决定议案等报道下列对此说法正确的是初步确立了中国共产党领导的多党合作和政治协商制度标志着新民主主义革命彻底完成确立义勇军进行曲为国歌为社会主义建设提供了法律保障
1	下表反映了咸丰初年户部银库数量单位万两的变化情况其变化的主要年份库存银数新收银数支出银数实存银数咸丰元年．．．．咸丰二年．．．．咸丰三年．．．．外来侵略迫使农民破产洋务势力截留地方税收鸦片走私导致白银外流太平天国冲击统治秩序
1	五四运动前传入中国的社会主义无政府主义工团主义国家主义自由主义思想都在社会上产生了较大的影响五四运动后先进的知识分子大多汇集到社会主义的旗帜下来这表明五四运动影响了国人救国方案的选择加快革命领导力量的改变推动了国民民族意识的觉醒促进了思想多元化的探索
1	鸦片战争后清政府设立了五口通商大臣总税务司总理各国事务衙门等职务和机构从历史发展趋势来看清朝的官僚体系发生了根本性变化清朝建立起了办理外交事务的部门启动了中国社会政治的现代化进程中国的半殖民地半封建化程度加深
